headerdatestamp|headeridentifier|headersetSpec|metadata.mods.abstract.0|metadata.mods.abstract.1|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.accessCondition@xlink:href|metadata.mods.identifier.0#text|metadata.mods.identifier.0@type|metadata.mods.identifier.1#text|metadata.mods.identifier.1@type|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.name.roleroleTerm|metadata.mods.namenamePart|metadata.mods.note#text|metadata.mods.note@displayLabel|metadata.mods.recordInfo.recordContentSource#text|metadata.mods.recordInfo.recordContentSource@authority|metadata.mods.recordInfo.recordContentSource@valueURI|metadata.mods.recordInforecordContentSource|metadata.mods.relatedItem.titleInfotitle|metadata.mods.relatedItem@displayLabel|metadata.mods.relatedItem@type|metadata.mods.subject.0topic|metadata.mods.subject.1topic|metadata.mods.subject.2topic|metadata.mods.subject.3topic|metadata.mods.subject.4topic|metadata.mods.subjecttopic|metadata.mods.titleInfotitle|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modstypeOfResource
2019-06-11T02:01:29Z|thompson_192|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000245_0001|local|thompson:192|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A192|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A192/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|Chimney Tops|Hotels|    |    |    |    |Chimney Tops and Indian Gap Hotel|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Indian Gap Hotel|still image
2019-06-11T02:01:29Z|thompson_51|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001011_000250_0001|local|thompson:51|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A51|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A51/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Alum Cave Trail|Smoky Mountains Hiking Club|Alum Cave|    |    |    |On trail to Alum Cave, 1926|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Trail to Le Conte from Alum Cave|still image
2019-06-11T02:01:29Z|thompson_314|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000376_0001|local|thompson:314|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A314|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A314/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|    |    |    |    |    |Mount Cammerer|White Rock|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"""Sharp Top"""|still image
2019-06-11T02:01:29Z|thompson_208|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000261_0001|local|thompson:208|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A208|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A208/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|Roads|Newfound Gap Highway/U.S. 441|    |    |    |    |Newfound Gap Road|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"The Loop-Over, seen here from the Chimney Tops, is one of the most unique features on the thrillling Tennessee side of the Newfound Gap Highway.  Here the road makes one complete circle instead of four sharp extremely dangerous curves that were on the old road at this point.  M. Le Conte is seen in the background of this picture.  The small peak with the wisp of cloud is sometimes called ""West-Point"" and the next broader peak is ""Cliff-Top"".  The next ones in order are ""High-Top"", the highest point and ""Myrtle-Point"", the grandstand of the Smokies."|still image
2019-06-11T02:01:29Z|thompson_374|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000453_0001|local|thompson:374|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A374|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A374/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|Aerial photographs|Robin Thompson|    |    |    |    |Balds in the Smokies|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Aerial|still image
2019-06-11T02:01:29Z|thompson_60|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001011_000259_0001|local|thompson:60|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A60|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A60/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Greenbrier Pinnacle|Brushy Mountain|    |    |    |    |Viewing Green Briar Pinnacle, from Brushy Mtn.|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-06-11T02:01:29Z|thompson_88|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001011_000287_0001|local|thompson:88|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A88|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A88/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Mount Le Conte|Indian Gap|    |    |    |    |The Chimney Tops|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Approaching the Chimney Tops on the Indian Gap Trail, a bit of the Top of Tennessee.  Looking up at the tree-grit ""Chimnies"" in the beautiful high smokies."|still image
2019-06-11T02:01:29Z|thompson_266|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000322_0001|local|thompson:266|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A266|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A266/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|Roads|Newfound Gap Highway/U.S. 441|Newfound Gap|    |    |    |Newfound Gap Road|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Newfound Gap, Road|still image
2019-06-11T02:01:29Z|thompson_82|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001011_000281_0001|local|thompson:82|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A82|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A82/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Mount Le Conte|Alum Cave|Chimney Tops|    |    |    |Le Conte and Alum Cave Peak from Chimney|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-06-11T02:01:29Z|thompson_329|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000396_0001|local|thompson:329|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A329|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A329/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|Waterfalls|Roaring Fork|    |    |    |    |Dome Falls on Roaring Fork Creek|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|This is the upper of the twelve waterfalls on the tumbling Roarin' Fork, on the north side of Mt. Le Conte.  A veil of cloud settled over the cascade when the picture was made, giving it a soft and attractive effect.  The dome-shaped cascade also presents a spectacular appearance when the water turns to sparkling icicles, as often happens during the winter season.|still image
2019-06-11T02:01:29Z|thompson_177|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000229_0001|local|thompson:177|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A177|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A177/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|Mount Le Conte|Gatlinburg|    |    |    |    |Mt. Le Conte in Fall|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Gatlinburg, TN|still image
2019-06-11T02:01:29Z|thompson_160|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000212_0001|local|thompson:160|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A160|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A160/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|Round Top|Mount Le Conte|Gatlinburg|    |    |    |Roundtop - Le Conte - Balsam|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Gatlinburg, TN|still image
2019-06-11T02:01:29Z|thompson_287|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000344_0001|local|thompson:287|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A287|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A287/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|Mount Le Conte|Gatlinburg|    |    |    |    |Gatlinburg|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Mt. Le Conte|still image
2019-06-11T02:01:29Z|thompson_152|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001494_000201_0060|local|thompson:152|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A152|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A152/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Bodies of water|Mill Creek|Le Conte Creek|    |    |    |Rhododendrons on Banks of Mill Creek|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Profusion of Rhododendrons in Bloom in the Forest on the Banks of Mill Creek|still image
2019-06-11T02:01:29Z|thompson_345|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000414_0001|local|thompson:345|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A345|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A345/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|Bodies of water|Roaring Fork|    |    |    |    |Roaring Fork Creek|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-06-11T02:01:29Z|thompson_105|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001011_000305_0001|local|thompson:105|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A105|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A105/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|    |    |    |    |    |Waterfalls|Mountain Stream|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Most of the streams in the Great Smokies are entirely safe for drinking purposes. The water flows from deep-shaded mountain sides, free from human contamination, and it is well aerated as it dashes wildly down the steep mountain sides. Even during the hottest days of summer, the water is so cold that it will cause one's hands to ache if held in the water for a few minutes.|still image
2019-06-11T02:01:29Z|thompson_333|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000400_0001|local|thompson:333|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A333|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A333/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|Waterfalls|Grotto Falls|    |    |    |    |Grotto Falls|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Roaring Fork|still image
2019-06-11T02:01:29Z|thompson_276|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000333_0001|local|thompson:276|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A276|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A276/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|    |    |    |    |    |Waterfalls|Bridal Veil Falls|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-06-11T02:01:29Z|thompson_122|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001494_000200_0040|local|thompson:122|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A122|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A122/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Mount Le Conte|Le Conte Creek|    |    |    |    |Western Peak of Mount Le Conte|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|The Western of the three peaks of Mt. LeConte completely covered with Sand Myrtle, from which emerge wind-tortured firs and spruces. This is the first peak when approached by the LeConte or Old Mill Creek Trail.|still image
2019-06-11T02:01:29Z|thompson_61|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001011_000260_0001|local|thompson:61|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A61|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A61/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Mount Le Conte|Roads|    |    |    |    |View of Le Conte from Elkmont Road|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|    |still image
2019-06-11T02:01:29Z|thompson_132|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001494_000201_0015|local|thompson:132|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A132|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A132/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Mount Guyot|Rocky Spur|Mount Le Conte|    |    |    |Mount Guyot from Rocky Spur|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Mount Guyot from the Rocky Spur Lead to Mt. LeConte|still image
2019-06-11T02:01:29Z|thompson_116|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001494_000200_0021|local|thompson:116|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A116|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A116/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Snow and ice|Mount Le Conte|Gatlinburg|    |    |    |Mount Le Conte in Winter|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|A panoramic view of Mt. LeConte in winter. The level land in the foreground has an elevation of only 1400 feet above sea level, while Mt. LeConte, shown in the background towers to a height of 6600 feet, thus giving a rise of one mile above the immediate valley.|still image
2019-06-11T02:01:29Z|thompson_220|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000274_0001|local|thompson:220|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A220|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A220/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|Roads|Newfound Gap Highway/U.S. 441|    |    |    |    |Oconaluftee Turnpike|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|From the edge of the skyway, about a half-mile west of Newfound Gap, we get a fine view of the North Carolina side of the Newfound Gap Highway as it winds its way down the Oconaluftee River.  Thomas Ridge -- named for the Indian Chief, Wm. H. Thomas, who built the Indian Gap road with an Indian regiment during the Civil War days -- is seen at the right.|still image
2019-06-11T02:01:29Z|thompson_63|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_001011_000262_0001|local|thompson:63|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A63|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A63/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|    |    |    |    |    |University of Tennessee, Knoxville. Libraries|Thompson Brothers Commercial Photographers|project|host|Rocky Spur|Sugarland Mountain|Bullhead|    |    |    |View from Rocky Spur over Blue Head, Sugarland Mt. in the distance|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"""Bullhead"" Mountain looking west from Rock Spur over Blue Head, Sugarland Mt. in distance"|still image
2019-06-11T02:01:29Z|thompson_258|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000314_0001|local|thompson:258|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A258|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A258/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|Waterfalls|Abrams Falls|    |    |    |    |Swimming at Abrams Falls Pool|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Abrams Falls, on Abrams Creek, is in the western part of the Great Smoky Mountains National Park, three miles down the creek from Cades Cove.  The Falls are reached by a trail that starts at Oliver's in the Cove, and follows approximately along Abrams Creek.  Another approach is to follow the old Cooper Road, which leaves the Cove just north of Oliver's, for some three miles or to the radio aerial, then turn abruptly left and follow the trail about a mile and a half to the falls.  The pool at the bottom of Abrams Falls provides the best swimming in or near the Great Smoky Mountains National Park.  Expert divers are unable to reach bottom just below the falls.  The pool then tapers up gradually until it is from ankle-deep to knee-deep at the lower edge.|still image
2019-06-11T02:01:29Z|thompson_242|thompson|    |    |In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0023_000060_000298_0001|local|thompson:242|pid|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A242|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/thompson%3A242/datastream/TN/view|preview|    |Thompson Brothers Commercial Photographers, 1920-1940|To use photographs or to order reproductions which belong to the McClung Historical Collection, contact DigitalCollections@knoxlib.org or phone 865 215-8808. Please refer to Image Number and provide a brief description of the photograph|use and reproduction|    |    |    |McClung Historical Collection|Thompson Brothers Commercial Photographers|project|host|Barns|Cabins|Preservation and restoration|    |    |    |Jungle Brook, Cabin, Restored Cabin|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|This was the former home of a mountaineer, and when possible such picturesque log-constructed houses are left intact or restored, and will be preserved as a part of the Park Museum projects.  The mountain peak in the distance is Balsom Top, and behind the locust blooms can be seen Bullhead.  Both of these are leads from Mt. Le Conte.|still image
